Time [s]	Voltage [V]	Current [A]
59.54412889998639	1.007301	0.0
60.046654400008265	1.007259	0.0
60.54780129995197	1.007584	0.0
61.0500536999898	1.008133	0.0
61.5535014999914	1.007383	0.0
62.0557386999717	1.00712	0.0
62.55879499996081	1.007295	0.0
63.06122889998369	1.00795	0.0
63.56335269997362	1.007729	0.0
64.0652473999653	1.007001	0.0
64.56731739995303	1.006972	0.0
65.07027279998874	1.007922	0.0
65.57388869998977	1.007018	0.0
66.07701209996594	1.007238	0.0
66.58020349999424	1.007583	0.0
67.08328059996711	1.007658	0.0
67.58583499997621	1.006795	0.0
68.08784150000429	1.006758	0.0
68.58982729999116	1.006733	0.0
69.09106760000577	1.006718	0.0
69.59314859996084	1.006665	0.0
70.0953139999765	1.00663	0.0
70.59890539996559	1.006638	0.0
71.10050909995334	1.007007	0.0
71.59665449999738	1.006533	0.0
72.09880889998749	1.007043	0.0
72.60137019999092	1.007358	0.0
73.1028837999911	1.007282	0.0
73.60508799995296	1.007211	0.0
74.10777179995785	1.006435	0.0
74.61062439996749	1.007317	0.0
75.11323540000012	1.006372	0.0
75.61517239996465	1.006512	0.0
76.11715449998155	1.007108	0.0
76.61946029996034	1.007055	0.0
77.12199149996741	1.007161	0.0
77.62479629996233	1.006976	0.0
78.12748309999006	1.00621	0.0
78.63023399998201	1.006777	0.0
79.13278149999678	1.006196	0.0
79.63441629998852	1.006469	0.0
80.1363608999527	1.006921	0.0
80.63913799996953	1.006066	0.0
81.14158749999478	1.00632	0.0
81.64318469999125	1.006015	0.0
82.14568279997911	1.006531	0.0
82.64734959998168	1.006813	0.0
83.1494040999678	1.005915	0.0
83.64655700000003	1.006124	0.0
84.14890519995242	1.006711	0.0
84.6506170000066	1.006394	0.0
85.15319009998348	1.005807	0.0
85.65698599995812	1.00666	0.0
86.15893410000717	1.005799	0.0
86.66101300000446	1.006456	0.0
87.16318339999998	1.006588	0.0
87.66571829997702	1.00568	0.0
88.16746440000134	1.005687	0.0
88.67040549998637	1.006082	0.0
89.17174389999127	1.006293	0.0
89.67353009997169	1.006398	0.0
90.1760536999791	1.005555	0.0
90.67841389996465	1.00641	0.0
91.18103310000151	1.005494	0.0
91.68345660000341	1.0064	0.0
92.18530620000092	1.005901	0.0
92.68870429997332	1.005552	0.0
93.19098329998087	1.005448	0.0
93.69360199995572	1.00613	0.0
94.19542489998275	1.006215	0.0
94.6968971999595	1.006179	0.0
95.198677999957	1.00618	0.0
95.70034439995652	1.006045	0.0
96.20201179996366	1.006091	0.0
96.70387699996354	1.005994	0.0
97.20067309995648	1.005789	0.0
97.70199139998294	1.005177	0.0
98.20547419996001	1.005599	0.0
98.70811459998367	1.005097	0.0
99.20972230000189	1.005855	0.0
99.71105969999917	1.005163	0.0
100.20876059995499	1.005036	0.0
100.71160399995279	1.005474	0.0
101.21388140000636	1.005142	0.0
101.7169331999612	1.005754	0.0
102.21944249997614	1.004898	0.0
102.72201430000132	1.00515	0.0
103.22424769995268	1.004924	0.0
103.72603729995899	1.004827	0.0
104.2282780999667	1.005269	0.0
104.72995159996208	1.00488	0.0
105.23180010000942	1.004714	0.0
105.7351829999825	1.00474	0.0
106.23687889997382	1.005015	0.0
106.73909990000539	1.005376	0.0
107.2413341999636	1.004665	0.0
107.74201180000091	1.004788	0.0
108.24328779999632	1.005359	0.0
108.74572469998384	1.004617	0.0
109.2473459999892	1.004829	0.0
109.74898519995622	1.00458	0.0
110.25125839997781	1.004836	0.0
110.75297159998445	1.004573	0.0
111.25529539998388	1.005131	0.0
111.75694339995971	1.004784	0.0
112.25951050000731	1.004882	0.0
112.76122649997706	1.005246	0.0
113.26525679999031	1.004356	0.0
113.76699929998722	1.004355	0.0
114.26954169996316	1.004314	0.0
114.77061519998824	1.005066	0.0
115.27382589998888	1.004633	0.0
115.77634139999282	1.004221	0.0
116.27938649995485	1.004982	0.0
116.78101370000513	1.004472	0.0
117.28201329999138	1.004879	0.0
117.78408879996277	1.004733	0.0
118.28639209998073	1.004373	0.0
118.78878319996875	1.004092	0.0
119.28556019999087	1.004088	0.0
119.78705169999739	1.004363	0.0
120.28409400000237	1.004511	0.0
120.78661939996528	1.004008	0.0
121.2884117999929	1.004844	0.0
121.7901017999975	1.004662	0.0
122.29337490000762	1.003953	0.0
122.79576509998878	1.004725	0.0
123.29800740000792	1.004146	0.0
123.80008349998388	1.004696	0.0
124.30337340000551	1.003905	0.0
124.80489639996085	1.003828	0.0
125.3075392000028	1.004254	0.0
125.80984399997396	1.004455	0.0
126.31085740000708	1.0038	0.0
126.81336470000679	1.00377	0.0
127.31613930000458	1.00396	0.0
127.81849709997186	1.004552	0.0
128.31996029999573	1.003949	0.0
128.82187059998978	1.003683	0.0
129.32522319996497	1.004379	0.0
129.82705609995173	1.003982	0.0
130.33035309996922	1.003623	0.0
130.83291469997494	1.003649	0.0
131.33479509997414	1.00364	0.0
131.8380737999687	1.004354	0.0
132.3398623999674	1.004311	0.0
132.8427843999816	1.003583	0.0
133.3445306000067	1.00372	0.0
133.84665540000424	1.00359	0.0
134.34813479997683	1.003492	0.0
134.85087289998773	1.003495	0.0
135.3529414999648	1.003878	0.0
135.85517959995195	1.003452	0.0
136.35853999998653	1.004281	0.0
136.86175489996094	1.003528	0.0
137.36388659995282	1.003433	0.0
137.8658534999704	1.0034	0.0
138.36775819998002	1.003675	0.0
138.8693159999675	1.003423	0.0
139.37208100000862	1.003441	0.0
139.87547259998973	1.003382	0.0
140.37747089995537	1.003986	0.0
140.88066939997952	1.003351	0.0
141.38435209996533	1.003335	0.0
141.88560689997394	1.003408	0.0
142.38252849999117	1.003316	0.0
142.88534629996866	1.003365	0.0
143.38703889999306	1.003847	0.0
143.88876639999216	1.003292	0.0
144.39068209996913	1.003637	0.0
144.8937123999931	1.003464	0.0
145.3953935999889	1.003262	0.0
145.89799019997008	1.003259	0.0
146.40036219998728	1.003297	0.0
146.90362999995705	1.003292	0.0
147.40640199999325	1.003256	0.0
147.9079733999679	1.003916	0.0
148.4099811000051	1.003208	0.0
148.91223009995883	1.003227	0.0
149.41592780000065	1.00363	0.0
149.91934269998455	1.003306	0.0
150.42060089996085	1.003251	0.0
150.92359799996484	1.003228	0.0
151.42597439995734	1.003245	0.0
151.92844089999562	1.00322	0.0
152.4303981999983	1.003601	0.0
152.9315800999757	1.004053	0.0
153.4347670999705	1.003181	0.0
153.93705919996137	1.003208	0.0
154.43976919999113	1.003205	0.0
154.94225079996977	1.00348	0.0
155.44408139999723	1.00338	0.0
155.9465582999983	1.003282	0.0
156.45091660000617	1.003194	0.0
156.9535104999668	1.003126	0.0
157.45586789998924	1.003142	0.0
157.95941269997275	1.003731	0.0
158.46086749999085	1.003632	0.0
158.9645606999984	1.003485	0.0
159.4671269999817	1.003102	0.0
159.9681072999956	1.003085	0.0
160.47093109996058	1.003208	0.0
160.97353519999888	1.00309	0.0
161.4769066000008	1.003871	0.0
161.9794244999648	1.003842	0.0
162.48193139996147	1.003895	0.0
162.9837296999758	1.00308	0.0
163.4862790000043	1.00308	0.0
163.9897207999602	1.003486	0.0
164.49310530000366	1.003138	0.0
164.9952877999749	1.003092	0.0
165.49747889995342	1.00306	0.0
166.00076079997234	1.003862	0.0
166.50403399998322	1.003033	0.0
167.0067237999756	1.003042	0.0
167.51021310000215	1.003522	0.0
168.01256699999794	1.003393	0.0
168.5162735999911	1.003099	0.0
169.01991969998926	1.003697	0.0
169.52194949996192	1.003023	0.0
170.02434139995603	1.003022	0.0
170.5268328000093	1.003056	0.0
171.02854849997675	1.003195	0.0
171.5324990999652	1.003643	0.0
172.0347988999565	1.003432	0.0
172.53732189995935	1.003067	0.0
173.03906889999053	1.003651	0.0
173.54169119999278	1.003781	0.0
174.04426319996128	1.003446	0.0
174.54788549995283	1.003317	0.0
175.04937580000842	1.003015	0.0
175.55123929999536	1.003019	0.0
176.05214260000503	1.00309	0.0
176.5544468999724	1.003415	0.0
177.057388599962	1.003004	0.0
177.5610844999901	1.003073	0.0
178.06324190000305	1.003022	0.0
178.56584679998923	1.003008	0.0
179.06929660000606	1.003185	0.0
179.5718448999687	1.003036	0.0
180.07583339995472	1.003659	0.0
180.57852519996231	1.003312	0.0
181.08183839998674	1.003074	0.0
181.58355429995572	1.003708	0.0
182.0858850000077	1.003232	0.0
182.58806589996675	1.003598	0.0
183.09150389995193	1.003083	0.0
183.58899169997312	1.003074	0.0
184.09138569998322	1.003214	0.0
184.595122299972	1.003763	0.0
185.0969263999723	1.003049	0.0
185.5995275999885	1.003098	0.0
186.10210679995362	1.003514	0.0
186.60530979995383	1.00308	0.0
187.1088332000072	1.003293	0.0
187.61132599995472	1.003119	0.0
188.11549840000225	1.00313	0.0
188.6202295999974	1.003592	0.0
189.12415569997393	1.003489	0.0
189.62145380000584	1.003532	0.0
190.1226750999922	1.003208	0.0
190.62434370000847	1.003355	0.0
191.1261688999948	1.004004	0.0
191.62956539995503	1.003257	0.0
192.1321948999539	1.00404	0.0
192.629198599956	1.003246	0.0
193.1330450999667	1.003291	0.0
193.63623919995734	1.003321	0.0
194.13860969996313	1.003293	0.0
194.64113979996182	1.003348	0.0
195.14364480000222	1.003996	0.0
195.64742049999768	1.003406	0.0
196.14945009996882	1.003879	0.0
196.6521571999765	1.003984	0.0
197.1547252999735	1.0035	0.0
197.65720299998065	1.004055	0.0
198.16165540000657	1.004252	0.0
198.66487330000382	1.003552	0.0
199.1666236000019	1.003551	0.0
199.66825599997537	1.004041	0.0
200.16996879997896	1.003524	0.0
200.67241890000878	1.004295	0.0
201.1763709000079	1.004003	0.0
201.68022239999846	1.004263	0.0
202.18371259997366	1.003585	0.0
202.6865315999603	1.003553	0.0
203.19055880000815	1.003583	0.0
203.6923425999703	1.003626	0.0
204.19520389998797	1.003622	0.0
204.69755579996854	1.004435	0.0
205.20023149996996	1.003809	0.0
205.70291449996876	1.003704	0.0
206.20653779996792	1.003717	0.0
206.70933919999516	1.004082	0.0
207.21097149996785	1.004397	0.0
207.713555299968	1.004068	0.0
208.2161021999782	1.003762	0.0
208.7195703999605	1.003835	0.0
209.22241029998986	1.003813	0.0
209.7255390000064	1.003826	0.0
210.22891489998437	1.003912	0.0
210.73058159998618	1.003888	0.0
211.233379399986	1.003897	0.0
211.7360201999545	1.00466	0.0
212.23867109999992	1.003969	0.0
212.74108319997322	1.003984	0.0
213.24295579997124	1.003978	0.0
213.74627139995573	1.004037	0.0
214.24901749996934	1.0041	0.0
214.7524901999859	1.004051	0.0
215.25450869998895	1.004161	0.0
215.75788799999282	1.004141	0.0
216.26046489999862	1.004966	0.0
216.7638930999674	1.004324	0.0
217.26622459996725	1.004702	0.0
217.76885860000039	1.004238	0.0
218.2712664999999	1.004441	0.0
218.77475169999525	1.004273	0.0
219.27740419999463	1.004984	0.0
219.77967439999338	1.004359	0.0
220.28320409997832	1.004655	0.0
220.78649989998667	1.00508	0.0
221.2897995999665	1.005155	0.0
221.793963300006	1.004508	0.0
222.29578970000148	1.00473	0.0
222.79839329997776	1.00449	0.0
223.3000262999558	1.004517	0.0
223.80356400000164	1.004545	0.0
224.30683329998283	1.004585	0.0
224.80938589997822	1.004565	0.0
225.31277489999775	1.004579	0.0
225.8160887999693	1.004602	0.0
226.31974229996558	1.004672	0.0
226.82276359997923	1.004967	0.0
227.32525459997123	1.004731	0.0
227.82794059999287	1.005461	0.0
228.3301391999703	1.004796	0.0
228.83291810000082	1.004825	0.0
229.33535309997387	1.005328	0.0
229.83809799997834	1.004858	0.0
230.34126189997187	1.004908	0.0
230.8438218999654	1.005273	0.0
231.3464153999812	1.005141	0.0
231.8494670999935	1.005464	0.0
232.3521904000081	1.005041	0.0
232.85632789996453	1.005855	0.0
233.35979729995597	1.005478	0.0
233.8632227999624	1.005172	0.0
234.36687869997695	1.005902	0.0
234.87069589999737	1.005947	0.0
235.37368839996634	1.006038	0.0
235.8769023999921	1.005872	0.0
236.38012089999393	1.005343	0.0
236.88352909998503	1.005383	0.0
237.38700240000617	1.005402	0.0
237.88879799999995	1.005871	0.0
238.39150450000307	1.005646	0.0
238.8947366999928	1.00576	0.0
239.39900699997088	1.005549	0.0
239.90162540000165	1.005942	0.0
240.40434869995806	1.005625	0.0
240.9081678999937	1.006386	0.0
241.4098071999615	1.006123	0.0
241.91314069996588	1.005978	0.0
242.41487519996008	1.006151	0.0
242.91716879996238	1.005754	0.0
243.41961119999178	1.005983	0.0
243.9233864999842	1.006247	0.0
244.42630319995806	1.006402	0.0
244.92814739997266	1.006399	0.0
245.43138149997685	1.006489	0.0
245.9345653000055	1.005967	0.0
246.43789189995732	1.005978	0.0
246.9407210999634	1.006598	0.0
247.4425867999671	1.006208	0.0
247.94490770000266	1.006065	0.0
248.44828999997117	1.00607	0.0
248.95083200000226	1.00645	0.0
249.45380590000423	1.006142	0.0
249.95768639998278	1.006204	0.0
250.46081489999779	1.006357	0.0
250.96478229999775	1.006266	0.0
251.46859099995345	1.006285	0.0
251.97115939995274	1.006354	0.0
252.47410079999827	1.006387	0.0
252.97749789996305	1.006586	0.0
253.48170709999977	1.006863	0.0
253.98412549996283	1.006891	0.0
254.48834379995242	1.007133	0.0
254.99151550000533	1.006674	0.0
255.49001269997098	1.006824	0.0
255.99317749997135	1.007176	0.0
256.49712459999137	1.006656	0.0
257.0004982999526	1.006539	0.0
257.5033795000054	1.007125	0.0
258.00627109996276	1.006656	0.0
258.50995979999425	1.007268	0.0
259.0133292999817	1.006608	0.0
259.5174491999787	1.007301	0.0
260.0201276000007	1.006798	0.0
260.52382359997137	1.00666	0.0
261.0267524999799	1.006938	0.0
261.52968819998205	1.007492	0.0
262.03279909997946	1.007054	0.0
262.536048799986	1.007349	0.0
263.0389491999522	1.006798	0.0
263.542878200009	1.007329	0.0
264.04583939997246	1.006853	0.0
264.54848469997523	1.006938	0.0
265.05134229996474	1.007376	0.0
265.5550752999843	1.007049	0.0
266.0579272999894	1.007686	0.0
266.56178990000626	1.007135	0.0
267.0653580999933	1.006982	0.0
267.567492400005	1.0071	0.0
268.07148619997315	1.007403	0.0
268.5759901999845	1.007843	0.0
269.0796501999721	1.007314	0.0
269.5827970999526	1.007923	0.0
270.0857384999981	1.007204	0.0
270.5884328999673	1.007181	0.0
271.0930265999632	1.007209	0.0
271.596373999957	1.007173	0.0
272.09963459998835	1.007194	0.0
272.60324049997143	1.007239	0.0
273.10700550000183	1.007829	0.0
273.6113728999626	1.007289	0.0
274.11578349996125	1.007256	0.0
274.6206896000076	1.007325	0.0
275.12419649999356	1.007397	0.0
275.62859559996286	1.007396	0.0
276.1313977999962	1.007453	0.0
276.63542030000826	1.007434	0.0
277.1395185999572	1.007466	0.0
277.6430880999542	1.007505	0.0
278.1405701999902	1.007909	0.0
278.64378439995926	1.00818	0.0
279.14667779998854	1.007637	0.0
279.6501871999935	1.008021	0.0
280.1539192000055	1.007598	0.0
280.6568453999935	1.007919	0.0
281.16045909997774	1.007627	0.0
281.6642450999934	1.007709	0.0
282.1670261999825	1.007682	0.0
282.6698958000052	1.00784	0.0
283.17334189999383	1.007748	0.0
283.6771133999573	1.007972	0.0
284.18095409998205	1.008328	0.0
284.6844581000041	1.007829	0.0
285.1882523999666	1.008008	0.0
285.6928842999623	1.008369	0.0
286.19631520000985	1.007903	0.0
286.700286199979	1.007923	0.0
287.2033441999811	1.008451	0.0
287.706569699978	1.00835	0.0
288.21005609998247	1.008031	0.0
288.7133960999781	1.008246	0.0
289.21651529998053	1.008073	0.0
289.7205750999856	1.008133	0.0
290.22403799998574	1.008319	0.0
290.727905799984	1.008193	0.0
291.2321658000001	1.008248	0.0
291.7352946999599	1.008669	0.0
292.2396415999974	1.008235	0.0
292.74315110000316	1.008394	0.0
293.24674789997516	1.008325	0.0
293.7503549999674	1.008692	0.0
294.2535186999594	1.008375	0.0
294.75625819998095	1.00837	0.0
295.2617094999878	1.009156	0.0
295.7645755999838	1.008447	0.0
296.2672593999887	1.0085	0.0
296.7703982999665	1.008777	0.0
297.2749352999963	1.008534	0.0
297.7785376999527	1.008543	0.0
298.2819216999924	1.008656	0.0
298.7845862999675	1.008591	0.0
299.28829160000896	1.008865	0.0
299.7911796999979	1.008642	0.0
300.2931158999563	1.008669	0.0
300.7963719999534	1.009403	0.0
301.29993219999596	1.008967	0.0
301.80187009996735	1.00871	0.0
302.3046698999824	1.009061	0.0
302.8074620999978	1.009426	0.0
303.30427129997406	1.009469	0.0
303.80150579998735	1.009114	0.0
304.30656160000945	1.008781	0.0
304.810362899967	1.008827	0.0
305.31355909997365	1.008969	0.0
305.81663169997046	1.00949	0.0
306.3206655999529	1.009424	0.0
306.82422769995173	1.008963	0.0
307.32942189997993	1.009245	0.0
307.8322002000059	1.009007	0.0
308.3344508999726	1.009644	0.0
308.8385394999641	1.00904	0.0
309.34323779999977	1.00929	0.0
309.8477966999635	1.009699	0.0
310.3514824999729	1.009095	0.0
310.8493206999847	1.009079	0.0
311.35376279999036	1.009106	0.0
311.8584023999865	1.009196	0.0
312.3618403999717	1.009153	0.0
312.8647049999563	1.009148	0.0
313.3687384999939	1.009218	0.0
313.8726153000025	1.009215	0.0
314.37668290000875	1.009644	0.0
314.8790806999896	1.009421	0.0
315.3834139999817	1.0093	0.0
315.88642860000255	1.009295	0.0
316.3894947000081	1.009359	0.0
316.89382070000283	1.009389	0.0
317.39673549996223	1.009646	0.0
317.89472310000565	1.009799	0.0
318.3979613999836	1.009431	0.0
318.90168799995445	1.009467	0.0
319.39982259995304	1.009443	0.0
319.9029123999644	1.010178	0.0
320.40721819998	1.00947	0.0
320.9108614999568	1.009541	0.0
321.41434669995215	1.00955	0.0
321.91817659995286	1.010253	0.0
322.42174649995286	1.009565	0.0
322.92533120000735	1.009644	0.0
323.4300991999917	1.010031	0.0
323.9273997999844	1.00971	0.0
324.42995409999276	1.009731	0.0
324.93309919995954	1.010302	0.0
325.43589759996394	1.009737	0.0
325.9402890999918	1.010259	0.0
326.44486139999935	1.009743	0.0
326.9503547999775	1.009773	0.0
327.4556173000019	1.010395	0.0
327.95921529998304	1.010179	0.0
328.46291770000244	1.009958	0.0
328.96752929996	1.009872	0.0
329.4706492999685	1.010361	0.0
329.97480149997864	1.010584	0.0
330.47853949997807	1.009944	0.0
330.9829628999578	1.010016	0.0
331.48673879995476	1.009961	0.0
331.991194000002	1.010509	0.0
332.49460639996687	1.010694	0.0
332.99837220000336	1.010032	0.0
333.5030206000083	1.010502	0.0
334.0075979999965	1.010475	0.0
334.5120382999885	1.010297	0.0
335.016489200003	1.010155	0.0
335.5198579999851	1.010133	0.0
336.02435869997134	1.010123	0.0
336.5292633000063	1.010146	0.0
337.0333529000054	1.010173	0.0
337.5384234999656	1.010271	0.0
338.04349019995425	1.010328	0.0
338.5471561999875	1.010345	0.0
339.0516517999931	1.010537	0.0
339.55346540000755	1.010767	0.0
340.0574659999693	1.010582	0.0
340.5611266999622	1.010275	0.0
341.06575539999176	1.010333	0.0
341.56973879999714	1.010343	0.0
342.0738132999977	1.010527	0.0
342.578372799966	1.010385	0.0
343.08148569997866	1.010851	0.0
343.58619499998167	1.011003	0.0
344.09048939996865	1.011003	0.0
344.593983299972	1.010421	0.0
345.099198299984	1.010651	0.0
345.602299399965	1.010736	0.0
346.1068357999902	1.010509	0.0
346.6096365999547	1.010848	0.0
347.1145176999853	1.010581	0.0
347.61733739997726	1.010552	0.0
348.1202163999551	1.010569	0.0
348.624193799973	1.011206	0.0
349.12136499996996	1.010626	0.0
349.6237994999974	1.01065	0.0
350.12789599999087	1.010881	0.0
350.6337088999571	1.010869	0.0
351.137679699983	1.010837	0.0
351.641252100002	1.01071	0.0
352.14605879999	1.011044	0.0
352.6509258999722	1.0109	0.0
353.1548652999918	1.010793	0.0
353.65726690000156	1.010833	0.0
354.1620503999875	1.010956	0.0
354.66651249997085	1.010959	0.0
355.1711826999672	1.010878	0.0
355.6748914999771	1.01092	0.0
356.1796180999954	1.01098	0.0
356.6836982999812	1.010967	0.0
357.18724319996545	1.011227	0.0
357.69095769996056	1.010998	0.0
358.1954420999973	1.011674	0.0
358.6974443999934	1.01107	0.0
359.20153759996174	1.011072	0.0
359.70591319998493	1.011109	0.0
360.2086961999885	1.011165	0.0
360.7131968999747	1.011304	0.0
361.21797939995304	1.011195	0.0
361.7206006000051	1.011666	0.0
362.2235932999756	1.011898	0.0
362.72721589996945	1.011266	0.0
363.2309478999814	1.011797	0.0
363.73464419995435	1.011573	0.0
364.2381891999976	1.011373	0.0
364.7411760999821	1.011398	0.0
365.24484030000167	1.011663	0.0
365.747748099966	1.01202	0.0
366.2519144999678	1.01149	0.0
366.7554085999727	1.012176	0.0
367.25890650000656	1.011641	0.0
367.76240859995596	1.011539	0.0
368.2661082999548	1.011721	0.0
368.7697210999904	1.012077	0.0
369.2736022999743	1.011579	0.0
369.77652909996687	1.011587	0.0
370.2810711999773	1.011965	0.0
370.785809199966	1.012283	0.0
371.28999949997524	1.01243	0.0
371.7938162999926	1.011789	0.0
372.2972504000063	1.011721	0.0
372.8018274999922	1.01173	0.0
373.3054600000032	1.012506	0.0
373.8102446999983	1.012537	0.0
374.3144295999664	1.011861	0.0
374.8198764999979	1.011875	0.0
375.32365689997096	1.011908	0.0
375.82705839996925	1.012314	0.0
376.3309835999971	1.011918	0.0
376.8345064999885	1.012646	0.0
377.3397455000086	1.01266	0.0
377.8446860999684	1.012004	0.0
378.34903149999445	1.012022	0.0
378.8535385999712	1.012011	0.0
379.3573960000067	1.012071	0.0
379.8621632999857	1.012554	0.0
380.3668621999677	1.012522	0.0
380.8710567000089	1.01276	0.0
381.37590589997126	1.012185	0.0
381.87939299998106	1.012172	0.0
382.38305399997625	1.012874	0.0
382.88761689997045	1.012215	0.0
383.3912078999565	1.012258	0.0
383.8948825999978	1.012272	0.0
384.39435909996973	1.012818	0.0
384.89743759995326	1.013082	0.0
385.4026354000089	1.01236	0.0
385.90758309996454	1.012422	0.0
386.41209609998623	1.013117	0.0
386.91652420000173	1.012441	0.0
387.42003659997135	1.012593	0.0
387.9177374999854	1.012488	0.0
388.4227072999929	1.012518	0.0
388.9272530999733	1.012572	0.0
389.4319914999651	1.012678	0.0
389.93647039995994	1.012652	0.0
390.4406468999805	1.012643	0.0
390.9448723999667	1.013292	0.0
391.4490911999601	1.013189	0.0
391.95478410000214	1.013311	0.0
392.4525572999846	1.012704	0.0
392.95586479996564	1.012742	0.0
393.46100229996955	1.01299	0.0
393.9660726999864	1.012948	0.0
394.47178189997794	1.013049	0.0
394.9694979999913	1.012889	0.0
395.47372259997064	1.012855	0.0
395.97737219999544	1.012875	0.0
396.4818452000036	1.013575	0.0
396.9853565999656	1.01367	0.0
397.4891368999961	1.013071	0.0
397.9931331999833	1.013111	0.0
398.49616189999506	1.013029	0.0
398.999749599956	1.013234	0.0
399.49801779998234	1.013075	0.0
400.0029616999673	1.01302	0.0
400.5074170999578	1.013054	0.0
401.0114659999963	1.013026	0.0
401.51459899998736	1.013369	0.0
402.0192077999818	1.013632	0.0
402.5237712999806	1.013757	0.0
403.0282269999734	1.013057	0.0
403.5326339000021	1.013523	0.0
404.0353780000005	1.01316	0.0
404.53948149998905	1.013772	0.0
405.0439891999704	1.01315	0.0
405.5488642999553	1.013253	0.0
406.04750119999517	1.013305	0.0
406.551585899957	1.013365	0.0
407.054466600006	1.014053	0.0
407.5603525000042	1.01406	0.0
408.0644739999552	1.013449	0.0
408.5685714999563	1.013475	0.0
409.0722357999766	1.014221	0.0
409.5769237999921	1.014255	0.0
410.08166089997394	1.013611	0.0
410.5865816999576	1.013585	0.0
411.0900724999956	1.013578	0.0
411.59485150000546	1.014369	0.0
412.1012594999629	1.013943	0.0
412.6052679999848	1.013749	0.0
413.1089050999726	1.013728	0.0
