Time [s]	Voltage [V]	Current [A]
69.46145200001774	1.236288	0.0
69.96754490002058	1.240453	0.0
70.47207640000852	1.230766	0.0
70.97654559998773	1.238842	0.0
71.48075119999703	1.237028	0.0
71.98001559998374	1.234491	0.0
72.48470460000681	1.235776	0.0
72.98861529998248	1.234344	0.0
73.49253340001451	1.233582	0.0
73.99753120000241	1.23952	0.0
74.50196590000996	1.230747	0.0
75.00637489999644	1.229586	0.0
75.51305319997482	1.231825	0.0
76.01792910002405	1.229297	0.0
76.52180539997062	1.239966	0.0
77.02584199997364	1.233272	0.0
77.52903989999322	1.238297	0.0
78.03547519998392	1.235209	0.0
78.53879959997721	1.229075	0.0
79.0420839000144	1.238345	0.0
79.54718260001391	1.236584	0.0
80.0511815000209	1.238729	0.0
80.55688099999679	1.238425	0.0
81.05998899997212	1.230619	0.0
81.56417530000908	1.234615	0.0
82.06896110001253	1.229555	0.0
82.5762164000189	1.238349	0.0
83.08021290000761	1.228562	0.0
83.58575139997993	1.228527	0.0
84.0889681999688	1.234644	0.0
84.59353650000412	1.230458	0.0
85.09668580000289	1.237278	0.0
85.60104280000087	1.238511	0.0
86.10586910002166	1.233833	0.0
86.60980219999328	1.229687	0.0
87.15198079997208	1.237893	0.0
87.658918000001	1.235389	0.0
88.1628809000249	1.232987	0.0
88.6686165999854	1.230313	0.0
89.17527980002342	1.232068	0.0
89.6807461999706	1.233374	0.0
90.18640180001967	1.231979	0.0
90.70187669998268	1.231613	0.0
91.20581399998628	1.23354	0.0
91.71076500002528	1.225115	0.0
92.21554920001654	1.23279	0.0
92.72026219998952	1.23631	0.0
93.22519570001168	1.233233	0.0
93.74550720001571	1.232971	0.0
94.25179259997094	1.22848	0.0
94.75508480001008	1.235489	0.0
95.25909720000345	1.225362	0.0
95.76323889999185	1.232482	0.0
96.26723100000527	1.230719	0.0
96.7719783000066	1.22524	0.0
97.27733800001442	1.225236	0.0
97.78210309997667	1.228499	0.0
98.28587040002458	1.232827	0.0
98.78979200002505	1.224005	0.0
99.29386630002409	1.228883	0.0
99.79823319998104	1.227831	0.0
100.30414889997337	1.232735	0.0
100.80968639999628	1.233132	0.0
101.31364519998897	1.225221	0.0
101.81859089998761	1.224432	0.0
102.32504700002028	1.223171	0.0
102.82994580001105	1.232322	0.0
103.33479829999851	1.229324	0.0
103.8336262999801	1.227258	0.0
104.33257979998598	1.223214	0.0
104.83696159999818	1.229886	0.0
105.34022429998731	1.233842	0.0
105.84507799998391	1.224063	0.0
106.34928470000159	1.233021	0.0
106.85573900002055	1.232809	0.0
107.35977119999006	1.22468	0.0
107.86378339998191	1.22959	0.0
108.36861940001836	1.225802	0.0
108.87341080000624	1.221425	0.0
109.37811569997575	1.223579	0.0
109.88220220000949	1.231245	0.0
110.38640349998605	1.22239	0.0
110.89117379998788	1.224931	0.0
111.39581919996999	1.226317	0.0
111.90072079998208	1.232205	0.0
112.40481719997479	1.221285	0.0
112.90893650002545	1.230784	0.0
113.41388639999786	1.224015	0.0
113.95124740002211	1.227645	0.0
114.46505780000007	1.227272	0.0
114.97004149999702	1.22071	0.0
115.4821761000203	1.226357	0.0
115.9861654000124	1.229052	0.0
116.49101840000367	1.22406	0.0
116.99584970000433	1.220203	0.0
117.49373149999883	1.229892	0.0
117.99969009996857	1.224119	0.0
118.504577899992	1.220728	0.0
119.00938730000053	1.229161	0.0
119.51423799997428	1.229473	0.0
120.02037919999566	1.229506	0.0
120.5255825999775	1.229595	0.0
121.02952699997695	1.225607	0.0
121.53374039998744	1.221681	0.0
122.03886470000725	1.227897	0.0
122.54520400002366	1.22477	0.0
123.04930710000917	1.22979	0.0
123.55306210002163	1.225945	0.0
124.0585533999838	1.224878	0.0
124.58468179998454	1.227302	0.0
125.08992739999667	1.228912	0.0
125.5943504999741	1.226982	0.0
126.09908740001265	1.225367	0.0
126.60416639997857	1.221753	0.0
127.10957159998361	1.224311	0.0
127.61360500002047	1.218732	0.0
128.11843279999448	1.21857	0.0
128.62167710001813	1.22839	0.0
129.1260189000168	1.22552	0.0
129.63330340001266	1.221316	0.0
130.13638340000762	1.223701	0.0
130.63994050002657	1.22768	0.0
131.14393919997383	1.219222	0.0
131.64886840002146	1.21693	0.0
132.15440389997093	1.217267	0.0
132.6592602999881	1.217112	0.0
133.16403320000973	1.220391	0.0
133.66963040002156	1.217768	0.0
134.17443110002205	1.222752	0.0
134.68104589998256	1.216236	0.0
135.1865434999927	1.219379	0.0
135.69124900002498	1.218721	0.0
136.19787189998897	1.217897	0.0
136.70182030001888	1.218598	0.0
137.20740910002496	1.218077	0.0
137.71222719998332	1.21908	0.0
138.21693290001713	1.218977	0.0
138.72188089997508	1.222996	0.0
139.22671349998564	1.225571	0.0
139.73152059997665	1.221831	0.0
140.23625760001596	1.217234	0.0
140.741023199982	1.215436	0.0
141.24590029998217	1.222364	0.0
141.7517631999799	1.223417	0.0
142.25832470000023	1.215326	0.0
142.76231530000223	1.224781	0.0
143.28037579997908	1.21641	0.0
143.79703249997692	1.225366	0.0
144.30193219997454	1.216376	0.0
144.80600709997816	1.217427	0.0
145.31032649998087	1.217058	0.0
145.81507160002366	1.222501	0.0
146.31922699999996	1.22067	0.0
146.81858249998186	1.218513	0.0
147.32382119999966	1.214536	0.0
147.82869039999787	1.221318	0.0
148.33357359998627	1.224446	0.0
148.83852739998838	1.222018	0.0
149.34322590002557	1.213568	0.0
149.84835400001612	1.216362	0.0
150.3531109999749	1.224365	0.0
150.85863600001903	1.224069	0.0
151.36359339999035	1.220037	0.0
151.86822200001916	1.218894	0.0
152.37340039998526	1.224326	0.0
152.87830320000648	1.218088	0.0
153.38403670000844	1.213543	0.0
153.88876800000435	1.214585	0.0
154.3936601000023	1.218565	0.0
154.8992336000083	1.214795	0.0
155.40409580001142	1.223524	0.0
155.90889800002333	1.221908	0.0
156.41535209998256	1.220888	0.0
156.91976489999797	1.220495	0.0
157.4254971999908	1.221647	0.0
157.93007960001705	1.217001	0.0
158.43614980002167	1.212145	0.0
158.94057299999986	1.212788	0.0
159.44618109997828	1.211764	0.0
159.95014079997782	1.220364	0.0
160.45485259999987	1.222975	0.0
160.96045100002084	1.220443	0.0
161.46440970001277	1.219796	0.0
161.9700669000158	1.221138	0.0
162.4752332000062	1.220029	0.0
162.980699000007	1.217797	0.0
163.4853336000233	1.214134	0.0
163.99092279997421	1.216774	0.0
164.49576740001794	1.210991	0.0
164.99980019999202	1.221583	0.0
165.5053395999712	1.221337	0.0
166.00484200002393	1.221844	0.0
166.5093689999776	1.213455	0.0
167.0140222000191	1.221491	0.0
167.5306164000067	1.210934	0.0
168.03611290000845	1.210699	0.0
168.54106080002384	1.218229	0.0
169.04594029998407	1.218989	0.0
169.5516210999922	1.213638	0.0
170.05644050001865	1.210348	0.0
170.56195270002354	1.21194	0.0
171.06685810000636	1.221222	0.0
171.5717470999807	1.213191	0.0
172.08053239999572	1.210591	0.0
172.58580330002587	1.217387	0.0
173.0902339000022	1.215689	0.0
173.59515629999805	1.211162	0.0
174.10019740002463	1.221112	0.0
174.60572599997977	1.21954	0.0
175.1107910000137	1.209744	0.0
175.61919539998053	1.210564	0.0
176.12586319999536	1.211096	0.0
176.6315035999869	1.20943	0.0
177.13086049997946	1.213791	0.0
177.63692070002435	1.218777	0.0
178.13566570001421	1.211875	0.0
178.64119699998992	1.217512	0.0
179.147423300019	1.210323	0.0
179.68913579999935	1.212888	0.0
180.19456370000262	1.211614	0.0
180.70606399996905	1.208696	0.0
181.2133095000172	1.219421	0.0
181.7181099000154	1.218905	0.0
182.22419759997865	1.208212	0.0
182.72897709999233	1.210942	0.0
183.23367789998883	1.218989	0.0
183.73841869999887	1.215262	0.0
184.24236049997853	1.20818	0.0
184.74638590001268	1.218196	0.0
185.24968660000013	1.210515	0.0
185.75482989999	1.207804	0.0
186.26051809999626	1.208628	0.0
186.76531370001612	1.218843	0.0
187.27111779997358	1.215718	0.0
187.77585470001213	1.208375	0.0
188.28309300000547	1.210677	0.0
188.78896179998992	1.208877	0.0
189.2948194000055	1.207367	0.0
189.8022896000184	1.216157	0.0
190.30762209999375	1.21472	0.0
190.8142706999788	1.214136	0.0
191.31914530001814	1.21447	0.0
191.82470399996964	1.209016	0.0
192.33041150000645	1.210387	0.0
192.8283408000134	1.208544	0.0
193.33531649998622	1.211227	0.0
193.84167390002403	1.208412	0.0
194.35060840001097	1.213409	0.0
194.85702589998255	1.206778	0.0
195.36378429998877	1.20895	0.0
195.86922140000388	1.207453	0.0
196.3771543999901	1.214732	0.0
196.8829482999863	1.212273	0.0
197.3878327999846	1.217327	0.0
197.89269240002614	1.20775	0.0
198.39997490000678	1.217915	0.0
198.90463429997908	1.211615	0.0
199.4145713999751	1.210199	0.0
199.92252540000482	1.206081	0.0
200.42735750001157	1.210587	0.0
200.9329957999871	1.210193	0.0
201.43817799998214	1.207241	0.0
201.94346019998193	1.206838	0.0
202.44842839997727	1.216539	0.0
202.95404119999148	1.215503	0.0
203.4580676999758	1.20578	0.0
203.96283129998483	1.206355	0.0
204.46880420000525	1.214801	0.0
204.97794419998536	1.207347	0.0
205.48468759999378	1.207977	0.0
205.99098840000806	1.2054	0.0
206.49743149999995	1.208305	0.0
207.00220990000525	1.209854	0.0
207.50876970001264	1.213803	0.0
208.01347050000913	1.212378	0.0
208.5195464999997	1.215747	0.0
209.02397340000607	1.210815	0.0
209.52967710001394	1.212952	0.0
210.0347644999856	1.204594	0.0
210.5395113999839	1.213522	0.0
211.04526199999964	1.215332	0.0
211.55338130000746	1.204868	0.0
212.05818950000685	1.211251	0.0
212.56431350001367	1.210911	0.0
213.07056389999343	1.215298	0.0
213.57527470000787	1.213934	0.0
214.08426969998982	1.205294	0.0
214.59014149999712	1.206282	0.0
215.09546009998303	1.20482	0.0
215.6003689999925	1.213353	0.0
216.10604809998767	1.214332	0.0
216.61292220000178	1.213649	0.0
217.11816559999716	1.20912	0.0
217.6237941000145	1.205902	0.0
218.12932629999705	1.206473	0.0
218.63507000001846	1.204211	0.0
219.1398518999922	1.211483	0.0
219.6463782999781	1.205626	0.0
220.1536599000101	1.206207	0.0
220.65939320001053	1.20362	0.0
221.16593939997256	1.203522	0.0
221.6714537999942	1.205421	0.0
222.17799709999235	1.203513	0.0
222.68294710002374	1.21263	0.0
223.18837019999046	1.214633	0.0
223.68856899999082	1.211674	0.0
224.19404590001795	1.207063	0.0
224.69919660000596	1.20944	0.0
225.20679730002303	1.212794	0.0
225.71218420000514	1.212926	0.0
226.21876949997386	1.212434	0.0
226.72527310001897	1.214143	0.0
227.23085609998088	1.212636	0.0
227.74986229999922	1.203612	0.0
228.27068999997573	1.213492	0.0
228.77701740001794	1.213621	0.0
229.28279239998665	1.212448	0.0
229.78759650001302	1.209653	0.0
230.29349900002126	1.208165	0.0
230.8001031000167	1.202758	0.0
231.30805910000345	1.208505	0.0
231.8149473000085	1.207954	0.0
232.31997790001333	1.207804	0.0
232.82580779999262	1.207613	0.0
233.33326829998987	1.20431	0.0
233.834221099969	1.208829	0.0
234.3550159999868	1.212702	0.0
234.8614913999918	1.212846	0.0
235.36719650001032	1.210892	0.0
235.87295119999908	1.207914	0.0
236.3957741999766	1.211315	0.0
236.903071800014	1.203648	0.0
237.40989989996888	1.201829	0.0
237.91607109998586	1.202679	0.0
238.42178789997706	1.207792	0.0
238.92754389997572	1.212896	0.0
239.43521069997223	1.205139	0.0
239.94137610000325	1.204213	0.0
240.44897640001727	1.203875	0.0
240.95509419997688	1.20347	0.0
241.46485109999776	1.201361	0.0
241.9704055999755	1.205757	0.0
242.47766989999218	1.204211	0.0
242.9828027000185	1.203539	0.0
243.48854709998704	1.204675	0.0
243.98952980001923	1.207678	0.0
244.49518229998648	1.200706	0.0
245.00154079997446	1.205792	0.0
245.50846799998544	1.207684	0.0
246.01567719999002	1.201131	0.0
246.5217228999827	1.200748	0.0
247.0278418000089	1.201918	0.0
247.5329598999815	1.202459	0.0
248.03879740001867	1.205183	0.0
248.5461506000138	1.212026	0.0
249.05258469999535	1.211625	0.0
249.55973259999882	1.200844	0.0
250.0664766000118	1.201656	0.0
250.56640619999962	1.207599	0.0
251.07201689999783	1.207686	0.0
251.5777500999975	1.200216	0.0
252.08424039999954	1.210671	0.0
252.58935670001665	1.205552	0.0
253.09497779997764	1.205159	0.0
253.60146630002419	1.210696	0.0
254.10813090001466	1.200619	0.0
254.61376540001947	1.206467	0.0
255.1213843000005	1.210715	0.0
255.6287616000045	1.20176	0.0
256.13427879998926	1.20031	0.0
256.6403218000196	1.201082	0.0
257.14727850002237	1.20826	0.0
257.65290510002524	1.20682	0.0
258.1586413999903	1.202754	0.0
258.6648985000211	1.201538	0.0
259.1720385000226	1.209635	0.0
259.6792641999782	1.206526	0.0
260.1865763000096	1.210622	0.0
260.6923783000093	1.2084	0.0
261.198765499983	1.208222	0.0
261.70467980002286	1.200008	0.0
262.2102867999929	1.201702	0.0
262.7178017999977	1.201268	0.0
263.2242574999691	1.204509	0.0
263.73125229997095	1.21011	0.0
264.2385376999737	1.202204	0.0
264.7444121000008	1.209455	0.0
265.2507864999934	1.209002	0.0
265.7501720999717	1.203139	0.0
266.2561867000186	1.206804	0.0
266.763417500013	1.199653	0.0
267.2689220000175	1.206276	0.0
267.7747071000049	1.209947	0.0
268.28038489999017	1.207873	0.0
268.7860757000162	1.206842	0.0
269.29148040001746	1.206378	0.0
269.796268599981	1.200998	0.0
270.30092190002324	1.199334	0.0
270.8073748999741	1.199638	0.0
271.3137545000063	1.201419	0.0
271.8178538000211	1.207904	0.0
272.3217132000136	1.199278	0.0
272.82652589998906	1.199054	0.0
273.3320727000246	1.202958	0.0
273.8385593999992	1.200424	0.0
274.3434055999969	1.202808	0.0
274.8478407000075	1.207936	0.0
275.35124230000656	1.200987	0.0
275.8559026999865	1.206307	0.0
276.3589229999925	1.204879	0.0
276.8619634999777	1.200077	0.0
277.36679200001527	1.200833	0.0
277.87082399998326	1.20637	0.0
278.37317949999124	1.20554	0.0
278.8779358000029	1.199821	0.0
279.38185740000335	1.20502	0.0
279.88510259997565	1.198625	0.0
280.3882827999769	1.205341	0.0
280.89085199998226	1.200364	0.0
281.38790719996905	1.198159	0.0
281.89148719998775	1.198339	0.0
282.39457070000935	1.206657	0.0
282.89856669999426	1.200344	0.0
283.4031103000161	1.206275	0.0
283.9078397999983	1.204748	0.0
284.4117688999977	1.202095	0.0
284.9149185999995	1.198175	0.0
285.41886719997274	1.206255	0.0
285.9221192999976	1.198252	0.0
286.4251649000216	1.202511	0.0
286.929264699982	1.199898	0.0
287.4331844000262	1.202628	0.0
287.9300449999864	1.207662	0.0
288.4337307999958	1.207856	0.0
288.93689449998783	1.199745	0.0
289.4399876000243	1.19932	0.0
289.94320370000787	1.20531	0.0
290.4463370000012	1.206355	0.0
290.95117850002134	1.196785	0.0
291.4551355000003	1.206169	0.0
291.95842929999344	1.197577	0.0
292.46185479999986	1.201833	0.0
292.96496989997104	1.197537	0.0
293.46891699999105	1.2046	0.0
293.9706456999993	1.202801	0.0
294.47475900000427	1.203485	0.0
294.9795421999879	1.206746	0.0
295.48779759998433	1.196857	0.0
295.9926497999695	1.20504	0.0
296.4988416999695	1.200615	0.0
297.0044536999776	1.20748	0.0
297.51181489997543	1.198452	0.0
298.0201224000193	1.20429	0.0
298.52810659998795	1.199545	0.0
299.03361049998784	1.205871	0.0
299.54017210000893	1.204986	0.0
300.04747380001936	1.202779	0.0
300.5541393000167	1.196132	0.0
301.0614415999735	1.206967	0.0
301.56781819998287	1.20581	0.0
302.0747747999849	1.196829	0.0
302.5821514999843	1.196431	0.0
303.0878950000042	1.196912	0.0
303.5935617000214	1.199976	0.0
304.10007290000794	1.196887	0.0
304.6064170000027	1.197221	0.0
305.1130704000243	1.199066	0.0
305.62035779998405	1.204181	0.0
306.12586299999384	1.197721	0.0
306.6434882999747	1.199031	0.0
307.1686564999982	1.19876	0.0
307.6749735000194	1.19851	0.0
308.1798733000178	1.205098	0.0
308.68708070000866	1.195363	0.0
309.1856982000172	1.204353	0.0
309.690963800007	1.202024	0.0
310.1964982000063	1.202484	0.0
310.7020497000194	1.200329	0.0
311.20762900001137	1.200874	0.0
311.7131924999994	1.204183	0.0
312.21708520001266	1.195533	0.0
312.72016219998477	1.202315	0.0
313.223150899983	1.198264	0.0
313.7270172999706	1.205626	0.0
314.2247940999805	1.195114	0.0
314.7284233000246	1.195608	0.0
315.2315535999951	1.205405	0.0
315.73535680002533	1.199817	0.0
316.2385125000146	1.200805	0.0
316.74327009997796	1.203225	0.0
317.2748835000093	1.200934	0.0
317.7781121999724	1.204564	0.0
318.2820099000237	1.199479	0.0
318.7867444999865	1.195285	0.0
319.29153059999226	1.195638	0.0
319.7961605999735	1.197587	0.0
320.30010120000225	1.204376	0.0
320.8040405000211	1.195321	0.0
321.30722810002044	1.205248	0.0
321.81115109997336	1.194998	0.0
322.3133477999945	1.204728	0.0
322.8180938999867	1.201488	0.0
323.32133750000503	1.194279	0.0
323.82551150000654	1.194646	0.0
324.3294687999878	1.198296	0.0
324.83346420002636	1.19845	0.0
325.33729960001074	1.197661	0.0
325.8403940999997	1.202023	0.0
326.3460604000138	1.205381	0.0
326.8507864999701	1.199613	0.0
327.35396049998235	1.204728	0.0
327.85799950000364	1.196711	0.0
328.3610883000074	1.205252	0.0
328.859649799997	1.193859	0.0
329.3648566000047	1.204194	0.0
329.86817099998007	1.194718	0.0
330.3778838000144	1.196231	0.0
330.8843761999742	1.198138	0.0
331.3903438000125	1.194863	0.0
331.89570390002336	1.197389	0.0
332.4065448999754	1.195118	0.0
332.9126319999923	1.194319	0.0
333.41990540002007	1.204533	0.0
333.9264850000036	1.205348	0.0
334.43371630000183	1.202469	0.0
334.9401666999911	1.194467	0.0
335.4458739000256	1.194768	0.0
335.9527407999849	1.204416	0.0
336.4607589999796	1.194653	0.0
336.966417299991	1.195158	0.0
337.47258320002584	1.194061	0.0
337.98078849999	1.194445	0.0
338.4873190000071	1.194228	0.0
338.9930312000215	1.195132	0.0
339.50062750000507	1.198698	0.0
340.0071183000109	1.195393	0.0
340.51268340001116	1.1951	0.0
341.02390329999616	1.204787	0.0
341.52570900000865	1.200549	0.0
342.0311049000011	1.193331	0.0
342.53131769999163	1.200265	0.0
343.0310721999849	1.203369	0.0
343.53792889998294	1.204221	0.0
344.04437399999006	1.2034	0.0
344.5492572999792	1.193392	0.0
345.0540747999912	1.197587	0.0
345.56151829997543	1.193227	0.0
346.06777399999555	1.19304	0.0
346.57340749999275	1.19454	0.0
347.0797593999887	1.193991	0.0
347.58441010001116	1.197406	0.0
348.0876328999875	1.194829	0.0
348.58995880000293	1.201881	0.0
349.09346270002425	1.194557	0.0
349.59834409999894	1.204165	0.0
350.1038567000069	1.203437	0.0
350.60631000000285	1.203547	0.0
351.14742699998897	1.203806	0.0
351.6514014999848	1.19395	0.0
352.15450940001756	1.198875	0.0
352.65929069998674	1.192627	0.0
353.1624137000181	1.195614	0.0
353.6662420000066	1.204041	0.0
354.168698799971	1.200205	0.0
354.6721111999941	1.197844	0.0
355.17606680002064	1.200532	0.0
355.6807139000157	1.196427	0.0
356.1838726999704	1.201875	0.0
356.6886924999999	1.194098	0.0
357.1918207000126	1.194118	0.0
357.6966937999823	1.202427	0.0
358.20045579998987	1.192784	0.0
358.7050820000004	1.197111	0.0
359.2078697999823	1.203563	0.0
359.7113692999701	1.201684	0.0
360.21605729998555	1.192865	0.0
360.72090189997107	1.196735	0.0
361.2272700999747	1.202474	0.0
361.73176870000316	1.196503	0.0
362.2373445999692	1.197577	0.0
362.7412441999768	1.19781	0.0
363.24521760002244	1.193455	0.0
363.74914400000125	1.202498	0.0
364.25387590000173	1.200045	0.0
364.75779659999534	1.198417	0.0
365.26154630002566	1.192468	0.0
365.76777879998554	1.193879	0.0
366.2734051999869	1.195432	0.0
366.7881070000003	1.193491	0.0
367.2942040999769	1.199749	0.0
367.7995121999993	1.202214	0.0
368.3056301000179	1.191644	0.0
368.8123315999983	1.20331	0.0
369.32048679998843	1.197277	0.0
369.83185439999215	1.19663	0.0
370.3381480000098	1.20064	0.0
370.84461069997633	1.203055	0.0
371.3504452999914	1.200979	0.0
371.8575420000125	1.198733	0.0
372.3583292000112	1.201771	0.0
372.86662260000594	1.194719	0.0
373.374654299987	1.200521	0.0
373.8818800000008	1.200899	0.0
374.38850130001083	1.197865	0.0
374.89655820000917	1.192781	0.0
375.4046059999964	1.197606	0.0
375.91184459999204	1.191874	0.0
376.41755130002275	1.191957	0.0
376.9243028999772	1.201426	0.0
377.4307088999776	1.201825	0.0
377.93783259997144	1.196833	0.0
378.44412639999064	1.192472	0.0
378.9546737999772	1.191806	0.0
379.4602693999768	1.194301	0.0
379.9666585000232	1.193653	0.0
380.47149209998315	1.202436	0.0
380.9777121000225	1.194192	0.0
381.4841883999761	1.193495	0.0
381.9898417000077	1.201904	0.0
382.4937711000093	1.193294	0.0
382.997715400008	1.197775	0.0
383.5017436000053	1.196513	0.0
384.0048600999871	1.193036	0.0
384.5097028000164	1.201886	0.0
385.0144832999795	1.194613	0.0
385.56099750002613	1.195923	0.0
386.06490840000333	1.200373	0.0
386.5695905999746	1.198656	0.0
387.0734766999958	1.191942	0.0
387.5774960999843	1.201397	0.0
388.0756150999805	1.199967	0.0
388.57994399999734	1.199325	0.0
389.08476429997245	1.197048	0.0
389.5888160999748	1.198915	0.0
390.0935220000101	1.197948	0.0
390.5967548000044	1.196759	0.0
391.1011088999803	1.199198	0.0
391.6049345000065	1.190908	0.0
392.1097311999765	1.197079	0.0
392.61456179997185	1.195179	0.0
393.1176306999987	1.201414	0.0
393.62159190000966	1.190508	0.0
394.1248582000262	1.193511	0.0
394.62958349997643	1.196182	0.0
395.1335799000226	1.192778	0.0
395.6383305999916	1.192591	0.0
396.14317639998626	1.201473	0.0
396.6471415999695	1.19057	0.0
397.15116509998916	1.20109	0.0
397.65514509996865	1.1905	0.0
398.1606781000155	1.19105	0.0
398.66711839998607	1.190274	0.0
399.17181819997495	1.201232	0.0
399.6759397999849	1.191107	0.0
400.1871631999966	1.192211	0.0
400.6932738000178	1.190199	0.0
401.1995366999763	1.197299	0.0
401.707875699969	1.190893	0.0
402.2154096000013	1.195206	0.0
402.7243200999801	1.201541	0.0
403.2342298000003	1.200665	0.0
403.7437602999853	1.197008	0.0
404.24511620000703	1.199915	0.0
404.75363829999696	1.19505	0.0
405.2593056000187	1.20059	0.0
405.7662270999863	1.190862	0.0
406.27412949997233	1.196036	0.0
406.78068999998504	1.199159	0.0
407.28812240000116	1.200194	0.0
407.79698849999113	1.190769	0.0
408.3035076999804	1.192296	0.0
408.8123359999736	1.190951	0.0
409.3191384000238	1.200193	0.0
409.8279503000085	1.194942	0.0
410.3360737999901	1.198312	0.0
410.8441007999936	1.190449	0.0
411.3498066000175	1.192626	0.0
411.85702310001943	1.19058	0.0
412.3649377999827	1.201068	0.0
412.8713379999972	1.196242	0.0
413.3777729999856	1.194147	0.0
413.88433630001964	1.198973	0.0
414.38991829997394	1.196878	0.0
414.89505709998775	1.197022	0.0
